url,rating,title,pros,cons,advice,reviewer,datetime,language,id,culture_and_values_rating,diversity_and_inclusion_rating,work_life_balance_rating,senior_management_rating,compensation_and_benefits_rating,career_opportunities_rating,location,is_current_job,rating_ceo,rating_business_outlook,rating_recommend_to_friend
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW89901103.htm,4,"Great Work Culture, But Salary and Shifts Could Improve","I worked at Airbnb for over 4 years, and overall, it was a rewarding experience. The company culture is good—Airbnb values diversity, inclusivity, and employee well-being. The team spirit and camaraderie among colleagues made it a good place to work, and there were always opportunities to learn and grow within the company.","There are a few areas where Airbnb could improve. While the work environment was positive, the salary wasn't as competitive as I would have hoped, especially considering the demands of the job. Additionally, the majority of shifts were during the night, which could be challenging for maintaining a healthy work-life balance.",,IT Support Specialist,2024-08-08T03:48:44.417,en,89901103,0,0,0,0,0,0,,True,APPROVE,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW89849560.htm,4,Decent job,"- Good WLB
- Great compensation","- Decision made from the top down
- Limited opportunities for career growth",,,2024-08-06T17:29:46.980,en,89849560,4,5,5,4,4,2,,True,NO_OPINION,NEUTRAL,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW89827018.htm,3,The environment was nice,Having a great team with multiple nationalities,The salary was low for the work,,Customer Support Representative,2024-08-06T04:43:36.630,en,89827018,0,0,0,0,0,0,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW89818052.htm,3,Great place to be,"Awesome team, great people, niche tech",Politics as usual. Mismanagement between non tech and tech teams,,Software Engineer,2024-08-05T21:37:34.120,en,89818052,4,4,3,2,4,2,,True,APPROVE,POSITIVE,NEGATIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW89816356.htm,5,very nice,"people, colleagues, team, status, vision",not much to complain about,,Marketing Manager,2024-08-05T20:11:12.017,en,89816356,0,0,0,0,0,0,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW89721046.htm,5,I work for my mum guys,"Easy cleaning job, great experience, good for learning how to clean quickly but not sacrificing quality",None that i can think of,,airbnb cleaning,2024-08-01T23:52:26.393,en,89721046,0,0,0,0,0,0,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW89702079.htm,3,Tough team,Very involved role and team,Horrible management to be honest,,Senior Financial Analyst,2024-08-01T09:55:22.627,en,89702079,0,0,0,0,0,0,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW89694064.htm,5,Good company,Good package and work from home.,Management is a little Harsh,,,2024-08-01T06:02:20.737,en,89694064,5,5,5,5,5,5,,True,APPROVE,,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW89617061.htm,5,The best service for property owners,"The service is convenient for owners, including because guests love it.",I haven't had any problems with them in several years of work.,keep it up,Host,2024-07-30T04:36:05.960,en,89617061,5,5,5,5,5,5,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW89489503.htm,3,would recomend,good good good god good,salary not too good for the stress,ok ,Safety Specialist,2024-07-25T09:21:05.640,en,89489503,3,5,3,2,2,2,,False,DISAPPROVE,,NEGATIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW89382911.htm,1,Worst company ever,Salary and nothing more here,"The management here is highly unprofessional and disorganized. Communication is almost non-existent, and any attempts to seek clarification or support are met with indifference or outright hostility. Promises made during the hiring process about work hours, duties, and compensation were frequently broken, leaving me and other staff members frustrated and demoralized.

The most glaring issue is the abysmal level of client support. Guests often faced significant delays when trying to reach out for assistance, with many inquiries going unanswered for hours or even days. There was no clear system in place for handling guest concerns, and the management’s lack of responsiveness frequently left guests feeling ignored and frustrated.

During my time here, I witnessed numerous instances where guests had legitimate complaints about their accommodations – from cleanliness issues to malfunctioning amenities – that were either inadequately addressed or completely overlooked. The management showed a distinct lack of urgency in resolving these issues, often passing the responsibility onto already overburdened staff without providing the necessary resources or support to fix the problems efficiently.

In summary, the lack of adequate client support and the unprofessional management at this Airbnb property make it a place I cannot recommend. Guests deserve better responsiveness and care, and employees deserve a supportive environment that enables them to provide the best service possible. Unfortunately, this property falls short on both counts. Consider looking elsewhere for a more reliable and pleasant stay.",,Project Manager,2024-07-22T14:53:01.727,en,89382911,1,1,1,1,1,1,,False,DISAPPROVE,NEGATIVE,NEGATIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW89382288.htm,5,its great,great work life balance now,not too much to worry about,,Senior Software Engineer,2024-07-22T14:27:02.717,en,89382288,0,0,0,0,0,0,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW89317447.htm,1,Work somewhere else,There are no pros about this job.,The money I earn is not enough to provide basic necessities for me and my family.,,Housekeeper,2024-07-19T18:36:00.533,en,89317447,1,1,1,1,1,1,,True,DISAPPROVE,NEGATIVE,NEGATIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW89276352.htm,3,Review,Remote work and you have opportunities to grow,Not a good salary and the managers are not cool in some departments,,Claims Specialist,2024-07-18T10:44:46.323,en,89276352,0,0,0,0,0,0,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW89243209.htm,3,Promote based on seniority as well,"Work/life balance
Amazing management
Team environment was amazing","Strange hours with no room for improvement
Friday was my Monday
Promotions were based on favorites","Promote people who deserve to be promoted. You lost exceptional employees due to promoting people who you liked, not who deserved it the most. ",Customer Service Representative,2024-07-17T13:04:42.313,en,89243209,4,5,3,3,3,3,,False,DISAPPROVE,NEGATIVE,NEGATIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW89239464.htm,5,great!,great experience i really love it!,i really can't think of anything,,Data Scientist,2024-07-17T11:18:18.790,en,89239464,0,0,0,0,0,5,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW89236164.htm,4,Good suggested job for freshers,"Salary,
Working environment,
Growth,
Events,
Bonus","Target's,
Breaks timings,
Food,
Pressure,
Meetings","Satisfaction of doing work is more important than completing the work and targets, so if the management put less pressure on the employees, then everything goes good",Associate,2024-07-17T09:50:42.783,en,89236164,3,3,4,4,4,5,,False,APPROVE,NEGATIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW89165604.htm,4,"Great pay, lacks culture","great pay, benefits, remote work allows for flexibility when workload is light.","no centralized LA office, not much culture or opportunity to meet others outside of your org. sprints can feel endless and little to no regard for the humanity of the process. Zero care about around the clock work for vendors or staff.",,Production Lead,2024-07-15T12:36:20.007,en,89165604,2,5,3,4,5,2,,True,APPROVE,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW89107858.htm,5,Great place to work,"- Super interesting work
- Employees are empowered to make changes
- Very progressive remote work policies",- Remote work isn't for everyone,,Staff Software Engineer,2024-07-12T22:16:47.793,en,89107858,0,0,0,0,0,0,,True,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW89033975.htm,4,Good,"Remote 
Helping
Learning 
Development 
Real estate","Strict 
Difficult 
Availability holiday 
Protection everywhere 
No laptop",,Customer Service Representative,2024-07-10T17:11:36.750,en,89033975,3,3,4,3,3,3,,True,,NEUTRAL,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW89005266.htm,3,Working with air bnb,Flexibility In timings and workload,No fixed salary is given commission based,,,2024-07-10T01:22:04.913,en,89005266,4,5,5,2,2,4,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88978496.htm,3,Fair,Good salary compared to the market,Too much work load compared to salary,,Sales Associate,2024-07-09T08:03:42.953,en,88978496,3,3,3,3,3,3,,False,NO_OPINION,NEUTRAL,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88935837.htm,4,reasonable pay,reasonable income and flexible management,"not stable, a lot of org strcture adjustment",,Customer Quality Analyst,2024-07-08T06:07:37.603,en,88935837,4,4,4,4,4,4,,False,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88807555.htm,5,Nice company to work with,I really liked the work culture of Airbnb and all the perks that comes along with it.,There's no such downside of this company I can share.,,Knowledge Editor,2024-07-03T04:59:39.643,en,88807555,5,5,5,0,5,5,,False,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88779006.htm,5,Great place to work,Great place to work and opportunity. I was surrounded by incredibly talented and smart people,"At that time, it was unclear on what it took to uplevel.",,Project Manager,2024-07-02T09:35:53.867,en,88779006,0,0,0,0,0,0,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88777870.htm,5,Amazing culture,"- Great people
- Strong vision
- Flexible work location",- A lot of strategic decision making happens at e-team level. Lack of autonomy on your team,,Senior Product Manager,2024-07-02T09:04:04.023,en,88777870,5,5,5,5,5,5,,True,,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88777870.htm,5,Amazing culture,"- Great people
- Strong vision
- Flexible work location",- A lot of strategic decision making happens at e-team level. Lack of autonomy on your team,,Senior Product Manager,2024-07-02T09:04:04.023,en,88777870,5,5,5,5,5,5,,True,,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88748192.htm,5,Excellent Benefits,"- Benefits are awesome
- Fully remote
- You get to work in scalable projects
- High quality engineering exposure","- Lot of politics
- random and rolling layoffs. Job security is not there",,Sales Associate,2024-07-01T12:17:57.723,en,88748192,0,0,0,0,0,0,,False,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88694386.htm,4,Good company ,Great training and work from home,Very mad customers due to the bad experiences,,Customer Service Representative,2024-06-29T00:47:33.673,en,88694386,3,3,3,3,3,3,,False,APPROVE,,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88681069.htm,4,Great Place,"remote work, flexible schedule , company breaks",Lack of culture due to limited in-person interactions,,Program Manager,2024-06-28T10:37:51.550,en,88681069,0,0,0,0,0,0,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88669489.htm,5,Handles Internal comms,"Brilliant company, flexibility, great benefits, remote","None for me, good company",,Senior Communications Manager,2024-06-28T03:19:12.690,en,88669489,5,5,5,4,5,5,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88596839.htm,5,Safety,"Great Pay Master
Tremendous Variables offered",Politics is something get everything down to zero,"Please get more professional management, who knows meaning of people management",safety support specialist,2024-06-26T02:53:32.543,en,88596839,3,5,5,1,5,3,,True,APPROVE,,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88596428.htm,2,I thought it was better,"good office, good food, relative friendly people","slow and no sense training process, Very old school, Different people check your work and give you very different directions, They spect you to be perfect from the begging when they have 10 years in the company, They will take point on you for use a different word when someone else told you to use so. Poor ridership and management, no empathy at all, Is just work, I mean, it is a big company but they are not saving the world, Overall, no empathy. I was expecting more for being an IT company but they need to improved",,Social Media Specialist,2024-06-26T02:36:52.223,en,88596428,2,3,3,2,1,2,,False,NO_OPINION,NEUTRAL,NEGATIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88529166.htm,3,Working as a host on airbnb,"The best reason to work at Airbnb is the steady stream of income, mostly remote working which means you can almost do it from anywhere.",You will run into situations with guests that are just unacceptable at least once. May have to ask them to leave if an unauthorized party or guest happens.,,Host,2024-06-24T07:27:17.587,en,88529166,3,2,3,3,2,3,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88499633.htm,4,Nice place to work,"Work from Home, Great Work-life balance",Very little room for promotion,,Sr Financial Analyst,2024-06-23T01:18:46.133,en,88499633,5,5,5,3,4,3,,True,APPROVE,NEUTRAL,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88421221.htm,3,Could do better with company culture,"Great experience, nice perks, enjoy the people I work with.",It feel like the direction of the company is all over the place. I like the team that I work with but sometimes our priorities seem to constantly shift while trying to manage a large workload,Take the time to reflect on the bigger picture to give the team clearer direction.,Assistant Brand Manager,2024-06-20T02:29:39.407,en,88421221,4,3,3,3,4,4,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88313420.htm,5,Great place to work ,Friendly staff lots of benefits,Some long working days occasionally,,Marketing Specialist,2024-06-17T04:37:33.703,en,88313420,4,5,3,4,4,5,,False,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88277353.htm,5,Best company I’ve ever worked for,"Amazing human beings work there. They interview potential employees not just for relevant job skill and experience, but you also go through core values interviews. They care deeply about what kind of person you are and how you fit culturally. 

They paid 100% of my health insurance, matched 401k, gave significant quarterly credits for Airbnb rentals (I never paid for a stay when traveling abroad while I worked there), and provided exceptional free lunches every day.",I’m only upset that I was laid off during the pandemic. I care deeply for this company and my team and I desperately wanted us to make it through the hard times together.,"Don’t lose sight of what made people love you. Continue to care, provide, motivate, grow, and adhere to the core values that made me and many others like me feel happy and fulfilled in the workplace and as customers.",Technical Producer,2024-06-15T01:57:01.720,en,88277353,5,5,5,5,5,4,,False,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88263809.htm,4,A truly great place to work,"Good benefits, permanent wfh, great culture","Low progression, limited scope of promotions",,SFA Senior Financial Analyst,2024-06-14T11:07:16.257,en,88263809,5,5,5,4,4,2,,True,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88211671.htm,4,Good place to work. ,Work life balance is good,I have not encountered anything so far.,,Senior Software Engineer,2024-06-13T00:15:56.520,en,88211671,0,0,0,0,0,0,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88211280.htm,5,Amazing company,Amazing engineers and culture that makes you stay,None that I can think of,,Software Engineer,2024-06-12T23:58:23.463,en,88211280,0,0,0,0,0,0,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88166759.htm,5,Great Work Life Balance !,"Good product, great teams, and awesome CEO","Growing is hard, lot of competition, unclear guidance.",,Staff Software Engineer,2024-06-11T19:03:37.760,en,88166759,5,5,5,5,4,2,,True,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88028512.htm,5,Great,Best company to work with.,No cons witnessed so far.,,Support Ambassador,2024-06-06T23:46:18.687,en,88028512,5,5,5,5,5,5,,False,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87989088.htm,4,Na,"Benefits, peer support, brand, values, policy","Pressure, inhuman, no management, no support",,Sr Executive Operations,2024-06-05T22:42:51.067,en,87989088,4,4,3,3,4,4,,False,APPROVE,NEGATIVE,NEGATIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87930488.htm,5,Great workplace,Flexible working hours and many benefits.,"Less Increments, Less growth opportunities",,,2024-06-04T10:16:39.993,en,87930488,4,5,4,3,5,3,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87835843.htm,5,Best Employer,Work culture and benefits are truly amazing,At times long working hours,,Partner Manager,2024-05-31T20:12:19.517,en,87835843,5,3,3,3,5,3,,True,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87829304.htm,5,Nice company,good work life balance and pay good.,might be bad if you working on large launch,,Senior Software Engineer,2024-05-31T13:32:15.623,en,87829304,0,0,0,0,0,0,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87814495.htm,5,Company with great core values and benefits,"- Amazing human values
- A lot of good benefits (Airbnb travel credit, flexibility to work from anywhere...)
- Great professionals to learn from",- A lot of constant changes in the org,,Experiences Lead,2024-05-31T04:35:59.030,en,87814495,5,5,4,4,5,4,,True,NO_OPINION,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87680645.htm,5,Review,"Culture is fantastic 
Work is engaging",Upword mobility is limited in certain roles,,Business Analyst,2024-05-27T12:09:12.430,en,87680645,5,5,5,5,5,4,,True,APPROVE,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87584684.htm,3,Good perks,Good perks overall. Work from home or travel around up to 90 days per year per state,"Work life balance is quite negative and you’re expected to work across time zones
It’s difficult to get candid feedback",,Program Manager,2024-05-23T13:53:09.550,en,87584684,0,0,0,0,0,0,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87582605.htm,4,Airbnb host,Independent way to make a living,Not supportive enough when something goes wrong with a guest,,Host,2024-05-23T12:50:52,en,87582605,4,4,4,4,4,4,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87530946.htm,2,The company is no longer a good WLB company,Most of the people in the company are easy to get along with.,Toxic working environment due to poor leadership management,,Program Manager,2024-05-22T07:34:02.623,en,87530946,3,2,1,1,3,2,,True,DISAPPROVE,,NEGATIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87463355.htm,4,Great Company,A fantastic company to work with. Great culture. Employee centric. Great benefits. Permanent remote work.,Growth process is little slow.,,Sr Trust Operations Specialist,2024-05-20T13:55:04.037,en,87463355,5,5,5,4,5,3,,False,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87448831.htm,4,"Good Culture, Leaders have too much on their","Good Culture, benefits and Salary, the people are brilliant and great opportunities to volunteer and get involved in many different areas if desired.","Pace of Change is rapid and it causes some upset among teams but it's also a good thing business wise it just could be managed better. 

Management &amp; Leadership quality varies - most middle managers are too busy to lead or support teams in the best way","Focus on your work life balance for yourself and your team,  make people a priority and the performance and gains will follow",Supervisor,2024-05-20T07:15:42.607,en,87448831,4,4,1,3,5,3,,True,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87444896.htm,2,Tax Associate,"Pay, perks, remote work, visibility of product and brand","Top-down decision making, terrible WLB",,Tax Associate,2024-05-20T05:13:12.690,en,87444896,3,3,3,3,3,3,,True,APPROVE,,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87414777.htm,3,Apple with worms,"Pay, perks, remote work, visibility of product and brand","Top-down decision making, terrible WLB","Brian controls everything, which is fine but his ""intuitive, gut, creative instinct"" goes against data and yet no one will tell him ""no"". You are micromanaged to death and not allowed to have any ideas on strategy. Most functional leaders are miserable. Everyone says ""It's the Apple way"" but Apple actually had innovative ideas, which makes a huge difference in the culture.  ",Design Director,2024-05-18T17:52:56.873,en,87414777,4,3,2,3,5,4,,False,NO_OPINION,NEUTRAL,NEGATIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87414777.htm,3,Apple with worms,"Pay, perks, remote work, visibility of product and brand","Top-down decision making, terrible WLB","Brian controls everything, which is fine but his ""intuitive, gut, creative instinct"" goes against data and yet no one will tell him ""no"". You are micromanaged to death and not allowed to have any ideas on strategy. Most functional leaders are miserable. Everyone says ""It's the Apple way"" but Apple actually had innovative ideas, which makes a huge difference in the culture.  ",Design Director,2024-05-18T17:52:56.873,en,87414777,4,3,2,3,5,4,,False,NO_OPINION,NEUTRAL,NEGATIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87354049.htm,4,Amazing,Salary and additional benefits like travel coupons,Career growth and rotational shifts,,Resolution Specialist,2024-05-16T12:29:42.683,en,87354049,5,5,4,4,5,3,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87342171.htm,5,Great Work life Balance &amp; Atmosphere.,"Easy-going management.
Supportive team.
Good Pay.","Mirrors &amp; Smoke.
Business Owners aren't growth-oriented.
Family-owned small business.
No Health Benefits.
Salary in Cash.",,Operations Manager,2024-05-16T07:16:19.790,en,87342171,5,5,5,5,2,2,,True,,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87309157.htm,5,Love working here,"Culture is inviting, had great bosses and the truly practice what they preach.",No cons. Truly loved working for the company.,,PPS Team,2024-05-15T10:36:43.490,en,87309157,5,5,5,5,5,5,,False,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87234960.htm,4,Design at Airbnb,"Great benefits
Energetic community and culture
High standards for design","Intense bi-annual release cycle
Centralized decision making",,Design Manager,2024-05-13T14:12:15.340,en,87234960,0,0,0,0,0,0,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86961270.htm,4,Good,"Onsite opportunities, good health insurance",I can't think of anything as of now,,Engineer,2024-05-04T11:24:33.090,en,86961270,4,4,4,4,4,4,,False,APPROVE,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86910292.htm,5,One of the best companies to work for,Good people and learn a lot working there,It was very hard at the beginning since I started very early on so there was not a lot of structure.,,Accounts Payable Specialist,2024-05-02T15:03:09.277,en,86910292,5,5,4,4,4,4,,False,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86894235.htm,4,Great Place to Work..We build Great Things,"Inclusivity
Company Culture
Awesome Product","Long Hours
No real path to advancement",,Senior Program Manager,2024-05-02T07:08:39.443,en,86894235,5,5,3,4,5,1,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86873588.htm,4,Data,"Good culture, benefits, Life balance, promotion","The long term hours working, but efficient",,Business Analyst,2024-05-01T15:52:20.003,en,86873588,4,4,4,4,4,4,,False,NO_OPINION,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86834162.htm,3,"Great Place to work, but no job security",Company really lives by its values and does everything possible to make their employees feel included and happy.,Define KPIs better and make informed decisions while it comes to employee ratings and absolutely no job security.,"Please do not change job titles of employees after 6 months of hiring them if you eventually plan on laying them off, I was hired for the role of operations analyst which was a suitable job title as per my experience, but the Head of our department decided on changing the title since they ""hated"" the word operations, and now when I'm job-hunting basis of my previous title not finding anything relevant. Please think about your employee's future while making such abrupt changes.",Partnership Analyst,2024-04-30T13:02:16.407,en,86834162,2,3,1,1,2,1,,False,APPROVE,POSITIVE,NEGATIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86807731.htm,5,Operation Manager,"autonomy, vibrant working pase, teammate","limited way of promotion, slow response from HQ",,Manager,2024-04-29T21:25:10.933,en,86807731,5,5,5,5,5,5,,True,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86760877.htm,4,Great company!,"Work is good.
Learnings are good.
Great bunch of people working.",Night shifts are a pain.,Nope,Claims Specialist,2024-04-28T11:46:15.900,en,86760877,4,4,4,4,4,4,,True,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86752072.htm,3,n/a,work life balance is pretty good,little room of promotion and upward,,Vendor Manager,2024-04-28T00:48:32.253,en,86752072,3,3,3,3,3,3,,True,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86719156.htm,5,lovely,"lovely place to work, environment is good,managers are motivating,",nothing i can think of,,,2024-04-26T10:23:49.633,en,86719156,5,0,0,0,5,5,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86677107.htm,5,Great company to work for,Good compensation and benefits packages,Launch driven company with top down management,,Software Engineer,2024-04-25T07:53:06.173,en,86677107,0,0,0,0,0,0,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86664100.htm,5,working from home,"Flexibility, travelling to your country and others, work life balance, more time with family",There is no cons. This policy is brilliant,,,2024-04-24T23:51:20.113,en,86664100,0,0,0,0,0,0,,True,,,
